,is_fraud
177799,1
86069,0
1186642,1
256714,1
305520,0
432044,1
458490,0
198005,0
207804,1
22087,1
977284,1
719103,0
12132,1
145911,0
1072776,1
159317,1
318473,0
222076,0
210577,1
191028,0
646125,0
186256,1
444737,0
547142,0
744910,1
197337,1
27840,1
240020,1
456223,0
63724,0
507405,0
893666,1
969562,1
1291160,0
95343,0
329837,1
518074,0
1202793,0
760299,0
113433,0
396530,0
477544,0
21968,1
1076331,0
979374,0
976964,1
605356,0
1246617,1
690760,1
267914,0
520377,0
1152287,1
133140,1
45228,0
665429,1
49941,1
76547,0
688495,0
87254,1
922847,1
1230734,1
259332,0
965927,0
356621,1
518976,1
510608,0
45851,1
821360,1
286650,0
1207020,1
1059230,1
448892,1
286831,1
971782,1
769842,0
686975,0
893370,1
444060,0
204659,0
71934,1
924574,1
678810,0
78009,1
213509,1
1097431,1
1097372,1
413333,0
436589,0
865444,1
1250832,0
361853,1
429975,1
981803,0
525992,1
395132,0
962140,1
252980,0
456709,0
537155,1
58244,0
2506,1
1171543,0
1107485,1
540964,1
445472,0
136228,1
270015,0
344252,0
404616,0
701896,0
612448,0
438521,0
960242,0
543472,0
11842,1
144153,0
288738,0
1076447,0
239984,1
1054366,0
390574,0
283035,0
959816,1
871224,0
346947,0
353814,0
271673,0
286054,1
689191,1
106835,1
288755,1
90721,0
1200566,0
689225,1
65980,1
387816,1
1170540,1
88686,1
165775,0
343443,1
22338,1
185234,1
1051165,1
5688,0
246986,1
740786,0
729478,1
747380,0
282389,1
777517,0
451367,0
121034,1
670559,1
1234756,0
1162797,1
449561,0
765121,0
406350,0
429765,1
691993,1
151891,0
309661,1
1128723,0
395706,1
346538,1
116361,1
1052996,1
179521,1
778254,1
1051250,1
35918,0
1202685,1
524305,1
654382,1
258996,0
422106,0
903877,0
728429,0
1114167,1
1015322,0
646260,1
1281178,0
311690,0
481510,0
1290360,1
1178538,1
1165324,0
468161,0
51182,1
134189,1
209594,0
301253,1
799185,0
39566,0
987681,1
570539,1
1070827,1
1286909,1
948009,0
15327,0
574323,0
890671,1
135563,1
106621,0
1249951,1
98172,1
498154,0
1022729,1
169907,0
353359,1
529051,0
1150808,1
749122,0
344448,1
480448,0
889819,1
1230839,1
854486,0
148462,0
1242730,1
1232516,0
660450,1
1052865,1
648659,0
145308,1
179141,0
166889,0
657389,1
389882,0
432095,1
353915,1
437295,0
236915,1
472880,0
686364,1
924676,1
181509,1
557932,1
1275589,1
412044,1
31909,0
1288297,1
783745,1
539974,0
144908,1
517709,0
75494,0
915777,1
1252940,1
902729,0
47744,0
119960,1
771701,1
493443,0
599879,1
812497,1
792624,0
1024813,0
1222849,1
289776,0
370646,0
300059,0
939456,0
624915,0
1097504,1
1290323,1
1208841,1
361899,0
278599,0
95572,1
372631,1
539286,0
206401,0
471239,1
57650,1
160253,1
584678,1
671484,0
602869,0
500171,0
389373,1
348815,0
1215528,1
483548,0
1185362,1
580650,0
553900,1
15888,0
32913,0
193627,0
741652,1
421284,0
373617,1
1091694,0
85691,1
601826,1
590456,0
282838,0
5607,0
424947,0
774871,0
443083,1
1011397,1
326848,0
884247,1
146371,1
558350,1
90114,1
392468,1
1185926,1
494583,0
1007663,1
65991,1
1051352,1
1265426,0
301229,1
951757,1
483330,0
1222788,1
1056106,0
1017238,0
600054,1
377237,0
255037,0
760906,1
991259,1
120091,0
14206,1
441931,0
983430,0
46272,0
151950,0
421152,0
283141,0
65092,0
1265057,0
26466,1
134251,1
651940,1
189741,0
1052203,1
100398,1
599874,1
187315,1
95583,1
90606,0
240869,0
21642,1
760499,0
410046,0
1164577,1
1256285,0
402616,0
932456,0
345804,0
354010,1
778311,1
387624,0
405956,0
238820,0
875824,0
459162,1
827159,0
405729,0
449046,0
55748,0
548736,0
197902,0
707313,0
1211802,1
758871,1
163195,1
872983,0
516576,0
1161521,1
394245,1
524481,0
225618,1
1295143,0
273307,0
346009,0
423267,1
993910,1
318698,0
879513,1
130261,1
341307,1
906363,0
503143,0
699396,1
217296,0
639915,0
135840,1
379911,0
1079562,0
36064,1
280716,1
314624,0
769043,0
638319,1
71941,1
234625,1
721882,0
988109,0
1284778,0
1000983,1
285393,1
765608,1
116360,1
36942,0
1170780,1
84659,0
309792,1
188140,0
21588,1
24068,1
1131277,1
667438,1
467238,1
1115525,0
869433,1
361553,0
378378,0
34114,1
338593,0
132304,1
357074,1
502525,1
760987,0
115852,1
334523,0
471720,1
59198,0
529398,0
714377,1
1059666,1
772600,0
152752,0
1069037,1
367934,0
539133,0
419433,1
717753,1
730967,1
259737,0
172562,0
14031,0
38274,1
543501,0
929046,0
1295103,1
381239,0
853065,1
88592,1
36318,1
1142346,1
365091,0
383899,1
646131,1
1119309,0
958064,1
378803,0
656340,0
479934,0
290196,1
1186733,1
637412,0
197733,0
391819,0
96087,1
1288474,1
1030592,1
217585,0
64556,1
321181,0
390289,1
12204,1
646806,0
570866,1
599993,1
567432,0
113959,0
513191,0
384308,0
731003,0
1023403,1
818702,0
601968,0
314352,1
422420,0
231034,1
413045,0
100314,1
243102,0
1155738,0
439611,0
190414,0
17398,0
382136,0
212212,1
475177,1
448694,1
534250,1
799233,1
395713,1
616483,1
172857,1
89926,1
152253,0
472979,0
1051224,0
645940,1
499182,0
357669,0
248021,0
529254,0
98083,0
590758,1
241383,1
1126555,1
26637,1
930857,1
156460,0
916246,1
89967,0
525401,0
1126964,1
171945,1
519901,0
67800,1
167345,0
54942,0
447696,1
5013,0
93565,1
568284,1
129344,1
1070899,1
837378,0
51169,0
468985,1
1047208,1
56745,1
415846,0
1078035,0
540498,0
1204397,0
1029581,0
457088,0
210230,1
731736,0
2523,1
218471,0
250631,0
28672,0
351013,0
64730,1
395773,0
1054868,1
54133,1
1088975,0
151528,1
392881,1
1131191,1
449583,0
699701,1
378100,0
446762,0
516291,0
102800,0
306328,1
584304,1
261889,0
1043545,1
1097434,1
410502,0
1083826,0
386866,1
392220,1
483603,0
1170076,0
208298,1
392942,1
8739,0
1269019,0
46925,0
436264,1
280742,1
226996,0
932940,0
551172,0
713301,1
884154,1
392482,0
676226,1
893188,1
66065,1
756792,1
590355,0
74120,1
143470,0
647734,1
1178524,1
128329,0
479321,1
171896,0
562149,0
258641,0
764775,0
293892,0
1259155,1
663609,1
281132,0
407698,1
389358,1
1183862,1
662070,1
269841,0
403273,1
314738,0
9256,0
137098,0
276293,0
628734,1
1050703,0
1286729,1
229090,1
215538,1
1094792,1
1224151,0
622185,1
228822,1
22404,1
327076,1
892647,0
1265192,0
31265,0
83539,0
553408,0
1183571,0
950208,1
857073,0
660303,0
872899,1
410666,1
743178,1
928624,0
406393,0
869098,1
556086,0
976664,1
609230,0
391664,0
26392,1
184003,0
249656,0
536743,0
820024,0
1192993,1
713312,1
983692,1
1018731,0
353958,1
383578,0
259908,1
900795,1
1181119,0
40027,0
204671,0
297680,1
155486,0
603607,1
9514,0
573768,1
189658,1
984878,1
337590,0
58974,1
1011412,1
768391,1
171302,0
477337,0
1069678,0
19830,1
337118,0
314150,0
311544,1
382165,0
1243363,1
788020,0
117642,0
581358,0
87337,0
1051356,0
188369,1
339079,0
503264,0
960445,0
142685,0
1228717,1
267836,1
1222776,1
430186,0
406700,0
806552,1
306128,1
741653,1
629936,0
1038767,0
534243,0
264886,0
1084575,0
362921,0
266203,1
773223,1
63444,1
956323,0
8770,0
1163653,0
915881,1
1051345,1
201712,1
751483,0
446041,0
1183910,1
412621,1
1151266,0
211067,1
1165828,0
270087,0
1151703,0
429701,1
304793,0
1206009,1
362318,0
146158,1
1265102,0
1069310,1
288042,0
14816,1
667161,0
747041,0
41057,0
20455,0
445462,0
392560,1
1277136,0
83150,0
104360,1
19660,1
1206799,1
1091020,0
1213919,1
171573,0
380919,0
459331,1
414201,0
129090,1
1062520,1
680854,0
293654,0
221480,0
282220,1
384264,0
331698,0
11163,0
501302,0
1088994,1
665645,1
1149847,0
99245,0
167354,0
98153,0
221417,1
1057270,0
616088,1
51471,0
981428,0
325135,1
293046,0
288728,1
23163,1
76193,0
453005,0
893221,1
81717,1
1111862,0
976077,0
405724,1
38992,0
38401,0
26418,1
276383,1
193423,0
894897,0
271388,1
65321,1
347324,1
903927,1
513503,0
334495,0
198989,1
15411,1
188526,1
426361,0
321346,0
1228281,0
514232,1
327231,1
1266651,1
561845,1
273076,0
125527,1
494446,0
718026,0
878175,1
804238,0
189523,1
894757,0
1194507,1
357047,0
504040,0
715634,0
378985,0
408197,0
81960,1
12386,1
131183,1
46303,1
327024,0
1087960,0
993897,1
620573,0
22901,0
633314,0
69762,1
272840,1
307760,1
938193,1
494124,0
684478,0
619994,1
222696,0
36040,0
322716,0
558028,1
1201253,0
239765,1
809852,1
333469,0
587942,0
471585,1
1283350,0
679880,1
965458,1
425888,0
129296,1
71725,1
215534,0
910376,0
1255780,1
1186843,1
52388,1
266495,1
71945,1
1281609,0
983940,0
64049,1
55554,0
102198,1
1228500,0
89868,1
265088,1
254817,0
115403,0
555449,0
944657,0
663149,0
26477,1
936737,1
739441,1
183390,0
1004839,0
149009,1
764284,0
176588,1
155115,0
197317,1
921381,0
179702,1
861357,0
128813,1
146355,1
663558,1
978913,0
890373,1
175284,1
780992,0
627864,0
858896,1
890342,1
327003,1
835069,0
965095,1
1065596,1
15688,0
999437,1
904705,1
915967,1
1271035,0
641298,0
119953,1
191445,1
427784,0
811894,0
405355,0
167524,0
650527,0
219023,0
676318,1
352963,0
64581,0
353079,1
689609,1
409565,0
88632,1
380593,0
478551,1
135773,1
371227,0
353258,1
355696,0
411888,0
634386,0
167509,0
343448,0
1266482,1
149646,1
40837,1
228944,1
975022,0
907937,0
280637,1
232399,1
36302,1
869771,1
38853,0
936808,1
199625,1
1130698,0
156643,0
1219521,1
991613,0
278450,1
378197,0
840832,0
199199,0
81731,1
244783,1
14526,1
1278488,1
1268406,1
83862,1
413997,0
49919,0
743567,1
251360,0
844244,0
221854,1
1062684,1
689039,1
650356,0
285456,1
748802,0
231079,1
135757,1
673477,0
49144,0
280222,1
491176,1
790822,0
1110393,0
1190983,0
1113751,1
145970,0
440730,0
396283,1
387910,1
232521,0
185614,0
321369,1
1014467,0
302871,0
708171,1
26147,0
703829,0
564384,0
1103536,0
315997,0
7543,0
654126,1
241805,0
10965,0
140676,0
172289,0
446791,0
403444,0
152135,0
1144426,0
603668,1
125072,0
158165,0
701955,0
290346,1
938693,0
392746,1
1066067,1
954042,0
173579,1
336904,0
950746,0
432426,0
497770,0
394666,0
688955,1
1094637,1
470573,0
1009978,1
987716,1
211624,1
187001,0
228060,0
1070913,1
321680,0
961946,0
1235468,1
269429,0
370430,0
1136132,0
299035,0
1064732,0
462275,0
190005,0
438146,0
263937,0
264027,1
211933,0
461106,1
3687,0
268002,0
56699,1
53688,1
177528,0
1065937,1
24023,1
307424,0
1247275,0
943030,0
488998,1
784755,0
758837,1
427511,1
287163,0
1131253,1
1027364,1
817174,0
1142575,1
837827,1
33975,1
283913,0
188736,1
448343,0
1100640,1
156690,0
469653,0
356599,1
638573,1
158528,0
692521,0
1116952,1
259965,1
85700,1
173590,0
408666,0
289376,0
133594,1
1097575,1
834240,1
4744,1
603730,1
669972,1
12069,1
630779,0
519016,1
422627,0
91659,1
1072702,1
1255547,1
1210286,1
1051522,1
1067533,0
273050,1
534357,1
476388,1
154360,1
19683,1
61425,0
63485,0
786161,0
538673,1
909323,1
16970,1
149576,1
513576,0
774748,1
778318,1
1274289,0
496826,0
800887,1
1158741,0
113846,1
494629,0
85852,0
243919,1
561815,1
669636,0
27519,0
683351,1
744996,1
1071395,0
403270,0
127927,0
862003,0
778447,0
355259,0
50140,1
1259217,1
635379,1
1258994,1
240458,0
879067,1
625388,1
427637,1
291732,1
1167,0
233485,0
236839,1
530777,0
986731,0
100465,1
40396,1
939410,0
1115520,1
163575,1
297617,1
826582,0
241797,0
137984,1
100400,1
1215591,1
884278,1
665514,1
480520,1
155564,0
1189665,1
230850,0
854473,0
829299,1
815580,1
138275,1
636739,0
17767,0
699439,1
376557,1
594677,0
243061,1
293507,0
872692,1
242442,1
1051246,1
26696,1
122714,1
1111473,0
183597,1
534416,1
284739,0
1100685,0
1227100,1
1072729,0
695310,1
717663,1
297382,1
1203702,0
21732,1
243002,1
389394,1
281220,1
18203,0
584372,1
179411,1
309243,1
460726,1
149626,1
736764,1
1201056,0
931014,1
635052,0
167417,0
69840,1
690778,0
598566,1
625403,1
1224632,0
204851,1
52587,1
21651,1
146943,0
830858,0
368370,1
636860,0
1283224,1
243271,1
402946,0
1259219,1
654281,1
708346,1
1282654,1
431092,0
390543,0
806801,0
117373,1
704406,0
393010,1
120054,0
938601,1
374658,0
551161,0
266801,0
215144,0
650438,0
1009975,1
20974,1
1030909,0
1150610,1
995735,1
457655,0
455278,1
467658,0
425214,0
968851,0
603590,1
631424,1
752691,0
993308,0
128199,0
457314,0
903470,0
772944,1
51839,0
1291758,0
321818,0
304295,0
64555,0
718598,0
220616,1
672131,0
265043,1
725746,0
227707,1
612979,0
910162,1
386944,0
308674,0
577391,0
647679,1
1002673,0
103286,0
597024,1
778271,1
630046,0
1281667,1
24071,1
679728,0
401582,1
1168084,1
472850,0
426036,1
218649,0
226149,1
236643,1
1165908,0
1051197,1
729531,0
555163,1
502909,0
1017548,0
548832,0
1179114,0
522123,1
339261,0
256126,0
618241,0
1030394,1
1273270,0
1012931,1
245274,1
987725,1
721088,1
201822,0
531951,1
1145451,0
318987,0
1140907,1
166889,0
602121,0
440487,0
150541,1
186102,0
355263,0
301866,1
651413,1
1168610,0
84627,1
821434,1
122886,1
715488,1
215776,1
1617,0
62278,1
543058,0
28839,1
1178498,1
1288648,1
557849,1
988186,0
168692,0
1085513,0
30159,1
541538,0
514237,1
267671,0
800932,0
616126,1
1207857,0
677865,0
1026674,0
704938,0
1270767,0
1227541,0
68891,0
1223623,0
479884,1
1146143,0
175654,0
334440,0
1120981,0
28000,1
1083212,0
860439,0
775782,1
291890,0
494941,0
1243102,0
8819,0
919308,0
717549,0
391657,0
480010,1
1168403,1
774442,0
724350,1
534961,1
81698,0
751163,0
154325,1
180944,1
333419,1
549178,0
80360,0
774736,1
73759,0
81662,1
742986,0
1089449,1
650038,0
645657,0
1292903,1
326645,0
718549,0
119920,1
589165,0
76946,0
74598,0
161546,0
1070916,1
66091,1
900876,0
462785,1
418456,0
1289717,1
261940,0
33625,0
311666,0
157381,0
227218,1
305334,0
414674,0
695576,0
971798,1
425120,1
243260,1
391116,0
709522,1
385961,1
644699,1
1101934,0
206699,0
628718,1
1176994,0
264397,0
192464,1
872205,0
394256,0
286915,1
492204,1
423974,0
117998,1
534182,1
72067,1
396136,0
873141,1
188430,1
313772,0
738787,1
535712,0
427719,1
665753,1
625742,1
1046575,0
628656,1
66141,1
131666,0
629996,0
64658,1
357030,1
493085,0
41464,0
647913,1
746679,1
1033336,0
799371,0
635934,1
287262,1
1238378,0
1168236,1
293629,1
570426,1
1227270,0
581404,0
1290364,1
432069,1
349286,0
128994,1
208708,1
669880,1
26673,1
757320,1
1117959,0
320596,0
387710,0
386027,0
1002818,1
902897,0
462969,0
619788,1
339489,1
876925,1
190387,0
292838,1
436348,0
149124,1
491388,0
570538,1
676229,1
642110,0
606340,1
103523,0
158554,0
617831,1
1069285,1
360643,1
474845,0
560866,0
181115,1
542112,0
1040499,1
377201,0
439639,0
625540,1
995635,0
662677,0
915521,1
26055,1
1208674,1
567509,0
382442,0
601174,0
588178,1
171317,0
155849,1
346509,1
550918,1
72190,0
945434,1
46644,0
1152702,1
469069,1
580196,0
1149055,0
64385,0
138327,1
667163,0
10195,0
620051,1
314106,1
342810,0
546152,0
448224,1
402854,0
639017,0
315992,0
1225475,0
330260,1
777382,0
379797,0
821387,0
280712,0
148433,0
241078,1
356124,0
957689,1
1234898,1
282821,0
495899,0
89644,1
16930,0
423604,1
369946,0
447199,1
239150,0
536178,0
233223,0
13660,0
287926,0
176670,0
1003225,0
873229,1
344736,0
241950,0
253446,0
1130237,1
592643,0
91852,1
1197415,0
285649,1
36599,0
52407,1
1224619,0
778792,0
118168,1
987747,1
896947,1
437508,0
224048,1
903139,0
701354,0
1031970,0
1199254,0
1248208,0
1099163,1
1152359,1
396460,1
1077477,0
354866,0
16229,1
25728,0
320062,0
225355,0
929095,1
621562,1
429981,1
739337,0
171055,0
249074,1
274502,0
345502,0
210595,1
996811,1
311677,1
242539,0
463076,0
1030461,1
62003,1
1256053,0
102260,0
48296,0
351284,0
568909,1
822369,1
286182,0
192582,1
392916,1
215494,0
608556,0
26363,1
24201,1
302869,0
1170336,1
161070,0
114505,1
840044,0
266381,1
265131,1
598487,1
1211862,1
903924,1
887219,0
276902,0
1154969,1
638570,1
261676,1
1113758,1
20788,0
1292803,1
302558,0
1264130,0
185572,0
6104,1
518196,0
648209,0
98035,0
36334,1
597431,0
998238,1
1026605,0
26328,1
28836,1
1168152,1
949006,0
59705,0
416666,0
27851,0
358852,1
528154,0
233838,0
14136,0
64686,1
251279,1
596825,0
1119844,0
272942,1
432481,1
848263,0
1161177,1
929116,1
116696,1
561676,1
954107,0
943142,1
94981,0
291988,1
398428,0
745763,0
208303,1
523826,0
290070,1
103668,0
384930,0
894611,0
116276,0
173681,0
1136586,0
427210,0
390857,0
1194626,1
168470,0
292059,1
774627,1
744748,1
606015,0
1288389,1
630259,1
98091,1
776573,1
1134803,1
1060297,0
74145,1
88346,0
1065870,1
114612,0
717278,0
435599,1
387978,1
679822,1
1068986,1
170822,1
362207,0
1175059,0
431913,0
683298,1
1013587,0
500280,0
786900,0
1014763,1
511291,0
656738,1
425202,1
469902,0
140855,0
203241,0
448244,0
963297,0
711392,1
526491,0
194312,0
151734,1
274511,0
557891,1
510424,0
286903,1
245890,1
199334,0
1211951,1
889422,0
455926,0
652268,1
1273934,0
280634,1
208245,1
57541,0
710062,1
1293112,1
236477,0
1529,0
26463,0
240921,1
358748,0
183002,0
213713,0
406515,1
902003,0
361882,0
265652,1
1176974,0
294589,0
211285,0
301215,1
630261,0
978934,1
339404,1
945207,1
1059217,1
109706,1
173701,1
150226,1
580987,0
180810,0
1190890,0
1019615,1
1230675,1
837436,0
661687,0
1017252,1
45364,0
97403,0
53948,1
81761,0
26351,1
17666,0
1094998,1
800266,0
995114,0
249173,1
1100813,1
307804,0
253609,0
553393,0
297570,0
1295649,0
296040,1
454302,0
207679,0
374567,0
977661,1
771476,1
1012662,1
1007492,1
806281,1
81736,1
293670,1
640089,0
254430,0
356549,1
502843,0
915411,0
534349,1
1093998,0
1049118,0
397463,0
1212243,1
260150,0
38200,0
661350,0
1053592,0
872640,1
1219685,0
1036467,0
1051748,1
373557,1
979163,1
979318,1
132278,1
219347,0
101841,0
728440,0
173134,1
1203598,0
771208,0
1145524,1
240287,0
120629,0
21547,1
189651,1
751697,0
977214,1
1246841,1
577988,0
1223026,0
459834,0
181413,1
443145,1
47996,1
368480,0
1086315,0
429870,1
628742,1
996861,1
806236,1
477687,1
380445,1
679977,0
1141355,0
16,0
1129726,1
1282523,1
691302,0
81835,1
572009,0
493589,0
306471,0
921629,1
241079,1
929100,1
278433,1
1266722,0
408924,0
21981,1
81620,0
670345,0
150822,1
1038679,0
257810,1
693771,0
423503,0
355789,0
1257737,0
215909,1
91387,0
146929,0
1266595,1
133756,1
1226363,0
939768,0
512121,0
5612,1
573821,1
116217,1
1262523,0
46824,0
48392,0
1267172,0
1125594,0
352174,0
1165253,0
408980,0
1097512,1
28835,1
433097,0
663619,1
1019936,1
73324,0
120003,1
515232,0
366607,1
1236054,0
58582,1
41175,0
349562,0
667367,1
489877,0
344315,1
126146,1
1222838,1
156744,0
239204,1
55540,0
36038,1
343441,1
822236,0
646150,1
27724,0
601769,1
647949,1
1164559,1
298151,0
710040,0
343576,0
935442,0
1261421,1
441849,0
106121,1
36513,0
1235540,1
644014,0
1022841,1
815176,1
90745,1
564943,0
177172,0
56101,1
252781,1
485647,0
130355,1
42208,1
522101,0
989241,0
619515,1
211228,1
120023,1
1069084,1
865988,0
887522,0
405480,1
109773,0
138946,1
39331,0
74540,0
1193504,1
212728,0
631165,0
432168,1
286803,1
713383,0
35019,0
884569,1
3093,0
197243,1
125197,0
35929,1
19679,1
225872,1
1132951,0
33566,1
837981,1
473228,1
993940,0
553060,0
967185,1
242213,1
153045,0
246536,1
328746,1
260082,0
554349,1
254509,0
453573,1
884386,0
646313,1
246602,1
983702,1
1030508,0
303833,0
1065683,1
80041,1
131361,1
188602,1
1007800,0
287043,1
805618,0
51506,0
151456,0
1152606,1
758860,1
139217,0
26139,1
403928,1
795691,1
48191,1
485605,1
1242806,0
334397,0
517529,1
1008739,1
65703,0
371089,0
322527,0
95706,1
298362,0
282286,1
910259,0
436809,0
779179,0
739940,0
847058,0
268049,1
26519,1
1071937,0
1155973,0
674786,0
1148747,1
341823,0
107655,0
1063543,0
82125,1
573782,1
256165,0
948159,0
120032,1
399366,0
380354,0
439580,0
893432,0
524241,1
1210306,1
1180001,0
233352,1
923218,0
558038,1
75996,0
676361,1
1155653,0
599520,1
405457,1
100225,0
604413,0
233109,1
1292707,1
983809,1
476179,0
1219193,1
402308,1
99772,0
796603,1
432147,1
963959,1
1160055,0
506413,0
236887,1
307402,1
461098,0
1118834,1
1051212,1
38477,1
197268,1
613108,0
335343,0
53502,1
13741,1
495398,0
795985,1
578314,0
343617,1
51951,0
236497,1
528785,0
657175,1
893151,1
1024703,1
441829,0
303896,0
136183,0
646380,1
650795,0
95778,1
315662,0
227345,1
635971,1
955482,1
265588,0
1179874,0
239836,1
638396,1
362008,0
506403,1
1005346,0
17741,0
1047979,0
783423,1
75216,0
570482,1
203887,0
568584,1
391178,0
505396,0
1161359,0
3826,0
81805,0
313772,0
164842,1
274887,0
1016969,0
173421,1
67558,0
765165,1
522196,1
1087618,0
130969,0
1227047,0
462676,1
88556,1
322367,0
862300,1
1034645,0
962239,1
965072,1
593162,0
649590,1
150491,0
802322,1
325660,0
879107,1
793162,1
876354,0
1181643,1
1012843,1
953062,1
190583,1
435248,1
1162874,0
628865,0
195344,0
317901,0
81702,1
739979,1
306270,1
1170750,1
301397,1
1290341,1
393624,1
896980,0
1065219,0
267000,1
22432,1
53645,0
427583,0
282314,1
482403,0
77807,1
578297,0
280704,0
554743,0
144832,0
113923,0
422363,0
518886,0
1222562,0
1094899,1
230098,0
1150769,1
160242,1
33626,1
427901,0
474972,0
357378,1
552793,0
1283368,1
272949,1
1233466,1
146882,0
85863,1
92746,0
374341,0
175287,0
169890,1
78032,1
921363,0
387845,1
376280,1
947112,1
356191,0
1073818,0
312960,0
177464,1
1122582,0
7552,1
255600,0
529466,0
764047,0
1144623,0
1183917,1
207969,0
1200235,0
380777,0
920180,0
160529,1
765219,1
544238,0
1003621,0
104099,0
300056,0
988828,0
1253167,1
65124,0
477989,0
895215,1
511272,1
58170,0
685867,1
695564,0
1159645,0
714306,1
183349,0
318876,0
191297,0
845935,0
267416,0
1065726,1
991266,1
198616,0
263309,0
327826,1
405458,1
19713,1
392651,1
1168499,1
109837,0
22491,0
1288744,1
734824,0
380735,0
144863,0
1165681,0
448644,0
151501,1
585849,0
460892,1
1101178,1
784096,1
148120,0
48167,1
464454,0
330061,1
650248,1
496577,0
1097799,1
629591,0
252620,1
21494,1
1260256,0
1248001,0
776557,1
116234,1
334869,0
351609,1
113754,1
832758,0
974296,0
1114021,1
193110,0
341754,1
480662,0
1223171,1
116487,1
955360,1
916793,0
1123533,1
1150086,0
466336,0
572042,1
685757,1
359495,1
892051,0
62980,1
402960,1
622285,0
544623,0
152519,0
1105924,0
414893,0
1251626,0
65500,1
1174907,0
485148,1
40870,0
461480,0
302095,0
26198,1
656511,1
53332,0
1089803,0
668864,0
261496,0
215500,1
177985,1
304724,0
95616,1
139983,0
1208760,0
1246520,1
276126,0
920270,0
392536,1
1025071,1
1074148,0
1230966,1
321398,1
754543,0
64542,1
506717,0
1162825,1
689285,1
241591,1
494437,0
29087,1
27600,1
203204,0
422492,0
872630,1
1271381,0
1243199,0
1206474,1
358513,0
232631,0
926209,1
307463,1
135555,1
1170532,1
762820,0
106527,0
51325,1
29693,0
1113795,1
380323,1
1186594,1
975639,1
521287,0
442087,0
368558,1
700434,0
1247271,0
1253655,0
53144,0
1247031,1
1184085,1
100462,0
79391,1
633633,0
324297,0
1135057,1
1011296,1
93791,0
389218,1
403838,1
238583,0
278358,0
893165,1
497421,0
990446,0
214699,1
535597,0
49987,0
796150,1
237592,1
638136,1
88816,0
275960,0
1165193,0
15517,1
526239,1
500605,0
452918,0
293233,0
154127,0
622406,1
954663,0
1182699,0
197468,1
530395,0
1062968,0
200073,0
1067388,1
2495,1
58030,1
1103426,0
249972,0
63458,1
1120179,0
1279193,1
1091353,1
368905,0
146057,0
680688,0
221125,1
955227,1
139953,0
665910,0
952780,0
18435,0
934104,0
353895,1
381858,0
126072,1
208417,0
106092,1
214052,0
150449,0
469278,0
333381,0
1087848,0
443330,0
192273,0
780511,0
396353,1
943193,1
327881,1
1066438,0
24070,1
93776,1
847915,0
268251,1
986065,0
218538,1
260744,1
21611,1
884441,1
19006,0
467739,1
802870,1
333551,1
156956,1
1144385,0
223308,0
659259,0
1044018,0
51726,1
56694,1
716685,1
10193,1
501190,0
31083,0
305859,0
61711,0
402306,0
577848,1
455494,1
807359,0
430650,0
1213138,0
595000,0
585822,0
278810,1
586208,0
124735,1
1264602,0
885634,1
427426,1
1111050,1
541265,0
169365,0
1085679,0
279729,1
190458,1
327652,1
598353,1
1257357,0
585126,0
386557,0
215042,1
595826,0
135979,1
494586,0
675481,0
487638,0
102311,1
323472,0
81221,0
457409,1
201799,1
86012,1
126000,1
1119583,0
1071190,1
962796,1
560358,0
53810,0
269131,0
20271,0
438794,0
900552,1
55394,1
401268,1
506565,0
159012,0
236899,0
578008,1
603237,0
77773,0
710615,0
463237,0
1277381,0
700588,0
116600,0
868244,0
670123,1
1164564,1
671272,0
344175,0
606722,1
895410,0
386283,1
297678,0
171295,0
890276,1
114677,1
1024712,1
383116,0
268625,1
419138,0
36305,0
101578,1
443559,0
330766,0
102066,1
186198,0
375355,1
930768,1
486051,1
288000,1
1155304,0
1127772,0
904253,1
228918,1
255607,0
279553,0
26239,1
1263658,0
569186,0
815063,0
242909,0
422787,0
909360,1
286908,1
264739,0
907437,0
298204,0
1120869,1
670392,1
154612,1
514693,1
374961,1
279112,0
85698,0
723394,0
1050299,1
698872,0
352070,0
631916,1
242018,1
691506,0
453717,1
1071058,1
1027803,1
715537,0
304345,1
272580,1
149961,1
213396,1
638188,1
253766,0
265503,0
685805,1
1263989,0
79284,0
261084,0
57778,0
1138580,0
328870,0
378343,0
100763,0
8411,0
373654,0
1089408,0
632628,0
1235525,1
1263359,0
914116,0
845480,1
1188445,0
213139,0
943251,0
316082,0
71844,1
1105723,0
971260,0
378202,0
360445,1
688515,0
909255,0
1230805,1
1077516,0
1030921,1
776809,1
77735,0
1252100,0
924913,0
369080,0
673100,1
236042,0
1091346,1
1179222,0
78070,1
896893,0
1041055,1
290384,1
454912,0
499235,0
44578,0
459888,0
1208741,1
1155332,0
341195,1
718645,0
1134707,1
172914,0
90444,0
188172,0
955410,1
505917,0
1132779,1
310013,1
969726,1
941063,1
113804,0
771728,1
388897,0
122596,0
394083,0
129911,0
90462,0
890806,0
393365,0
16370,0
76377,1
597378,1
872268,1
372370,1
103613,0
414040,0
1223367,1
135610,1
157314,0
1262213,0
196768,0
397472,1
1067409,1
619554,1
912388,0
1078463,1
40806,1
538250,1
4727,1
1105366,0
359227,0
1288378,1
63353,1
806035,1
1017114,1
346716,0
830607,1
266317,0
829157,1
138988,0
261788,1
21613,1
69412,1
1101323,0
1220798,0
631642,0
713829,0
975595,1
122036,1
524768,0
60587,1
836389,1
